id,imdb_id,title,original_title,original_language,overview,tagline,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,status,adult,homepage,poster_path
62177,tt1217209,Brave,Brave,en,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",Change your fate.,185000000,538983207,93,2012-06-21,6.7,4760,15.876341,Released,False,http://disney.go.com/brave/#/home,/qhABv2d4NZLhsOOA4iBFM4rfuJC.jpg
23483,tt1250777,Kick-Ass,Kick-Ass,en,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",Shut up. Kick ass.,28000000,96188903,117,2010-03-22,7.1,4747,17.26045,Released,False,,/yZFrniO6qSwjTCosStXweYtczGT.jpg
313369,tt3783958,La La Land,La La Land,en,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",Here's to the fools who dream.,30000000,445435700,128,2016-11-29,7.9,4745,19.681686,Released,False,http://www.lalaland.movie/,/ylXCdC106IKiarftHkcacasaAcb.jpg
211672,tt2293640,Minions,Minions,en,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.","Before Gru, they had a history of bad bosses",74000000,1156730962,91,2015-06-17,6.4,4729,547.488298,Released,False,http://www.minionsmovie.com/,/q0R4crx2SehcEEQEkYObktdeFy.jpg
93456,tt1690953,Despicable Me 2,Despicable Me 2,en,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,Back 2 Work,76000000,970761885,98,2013-06-25,7.0,4729,24.82355,Released,False,http://www.despicableme.com/,/kQrYyZQHkwkUg2KlUDyvymj9FAp.jpg
10193,tt0435761,Toy Story 3,Toy Story 3,en,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",No toy gets left behind.,200000000,1066969703,103,2010-06-16,7.6,4710,16.96647,Released,False,http://disney.go.com/toystory/,/mMltbSxwEdNE4Cv8QYLpzkHWTDo.jpg
37165,tt0120382,The Truman Show,The Truman Show,en,"Truman Burbank is the star of ""The Truman Show"", a 24-hour-a-day ""reality"" TV show that broadcasts every aspect of his life -- live and in color -- without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows -- including his wife and his best friend -- is really an actor, paid to be part of his life.",On the air. Unaware.,60000000,264118201,103,1998-06-04,7.8,4702,13.155901,Released,False,,/EelZzudHRvJmjWccWscN1S5vmI.jpg
194662,tt2562232,Birdman,Birdman,en,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",or (The Unexpected Virtue of Ignorance),18000000,103215094,119,2014-08-27,7.4,4657,18.193263,Released,False,,/rSZs93P0LLxqlVEbI001UKoeCQC.jpg
82690,tt1772341,Wreck-It Ralph,Wreck-It Ralph,en,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",The story of a regular guy just looking for a little wreck-ognition.,165000000,471222889,108,2012-11-01,7.1,4656,13.697597,Released,False,http://disney.go.com/wreck-it-ralph,/93FsllrXXWncp7BQYTdOU1XMRXo.jpg
120467,tt2278388,The Grand Budapest Hotel,The Grand Budapest Hotel,en,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",A perfect holiday without leaving home.,30000000,174600318,99,2014-02-26,8.0,4644,14.442048,Released,False,,/nX5XotM9yprCKarRH4fzOq1VM1J.jpg
57158,tt1170358,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,en,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",Beyond darkness... beyond desolation... lies the greatest danger of all.,250000000,958400000,161,2013-12-11,7.6,4633,20.644776,Released,False,http://www.thehobbit.com/,/gQCiuxGsfiXH1su6lp9n0nd0UeH.jpg
285,tt0449088,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,en,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.","At the end of the world, the adventure begins.",300000000,961000000,169,2007-05-19,6.9,4627,31.363664,Released,False,http://disney.go.com/disneypictures/pirates/,/bXb00CkHqx7TPchTGG131sWV59y.jpg
102651,tt1587310,Maleficent,Maleficent,en,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",Don't believe the fairy tale.,180000000,758539785,97,2014-05-28,7.0,4607,19.467404,Released,False,http://movies.disney.com/maleficent,/4FYu1AAu14tuBU0lns0hbKiHUcH.jpg
190859,tt2179136,American Sniper,American Sniper,en,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",The most lethal sniper in U.S. history.,58800000,542307423,133,2014-12-11,7.4,4600,19.228561,Released,False,http://www.americansnipermovie.com,/svPHnYE7N5NAGO49dBmRhq0vDQ3.jpg
13475,tt0796366,Star Trek,Star Trek,en,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",The future begins.,150000000,385680446,127,2009-05-06,7.4,4574,15.362632,Released,False,,/6V0CY7pwdDOCDS2XqNWahmIlVYh.jpg
348,tt0078748,Alien,Alien,en,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",In space no one can hear you scream.,11000000,104931801,117,1979-05-25,7.9,4564,23.37742,Released,False,https://www.facebook.com/alienanthology/,/2h00HrZs89SL3tXB4nbkiM7BKHs.jpg
44214,tt0947798,Black Swan,Black Swan,en,"A ballet dancer wins the lead in ""Swan Lake"" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan.","In the era of personal branding, the scariest possibility is that someone might be better at being you than you are.",13000000,327803731,108,2010-12-02,7.3,4562,12.989056,Released,False,http://www.foxsearchlight.com/blackswan/,/dQ7uxvsVTspVIsqjfgQj8usJpwX.jpg
752,tt0434409,V for Vendetta,V for Vendetta,en,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",People should not be afraid of their governments. Governments should be afraid of their people.,54000000,132511035,132,2006-03-15,7.7,4562,20.214422,Released,False,http://vforvendetta.warnerbros.com/,/AoGpqw4S4ZGgwhlM3FgzFVwyIGl.jpg
206647,tt2379713,Spectre,Spectre,en,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",A Plan No One Escapes,245000000,880674609,148,2015-10-26,6.3,4552,24.926577,Released,False,http://www.sonypictures.com/movies/spectre/,/hE24GYddaxB9MVZl1CaiI86M3kp.jpg
274,tt0102926,The Silence of the Lambs,The Silence of the Lambs,en,"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",To enter the mind of a killer she must challenge the mind of a madman.,19000000,272742922,119,1991-02-01,8.1,4549,4.307222,Released,False,,/qjAyTj2BSth1EQ89vNfo0JYVPFN.jpg
1893,tt0120915,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace,en,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",Every generation has a legend. Every journey has a first step. Every saga has a beginning.,115000000,924317558,136,1999-05-19,6.4,4526,15.649091,Released,False,http://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,/n8V09dDc02KsSN6Q4hC2BX6hN8X.jpg
607,tt0119654,Men in Black,Men in Black,en,"Men in Black follows the exploits of agents Kay and Jay, members of a top-secret organization established to monitor and police alien activity on Earth. The two Men in Black find themselves in the middle of the deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies. In order to prevent worlds from colliding, the MiB must track down the terrorist and prevent the destruction of Earth. It's just another typical day for the Men in Black.",Protecting the Earth from the scum of the universe.,90000000,589390539,98,1997-07-02,6.9,4521,15.781024,Released,False,http://www.sonypictures.com/homevideo/meninblack/,/f24UVKq3UiQWLqGWdqjwkzgB8j8.jpg
119450,tt2103281,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,en,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",One last chance for peace.,170000000,710644566,130,2014-06-26,7.3,4511,75.385211,Released,False,http://www.dawnofapes.com/,/2EUAUIu5lHFlkj5FRryohlH6CRO.jpg
1124,tt0482571,The Prestige,The Prestige,en,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",Are You Watching Closely?,40000000,109676311,130,2006-10-19,8.0,4510,16.94556,Released,False,http://wwws.warnerbros.de/theprestige/,/5MXyQfz8xUP3dIFPTubhTsbFY6N.jpg
2062,tt0382932,Ratatouille,Ratatouille,en,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",He's dying to become a chef.,150000000,623722818,111,2007-06-22,7.5,4510,20.50803,Released,False,http://disney.go.com/disneypictures/ratatouille/,/jEiEU8viSb8CIIHcfprVr2V6XDz.jpg
54138,tt1408101,Star Trek Into Darkness,Star Trek Into Darkness,en,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",Earth Will Fall,190000000,467365246,132,2013-05-05,7.4,4479,15.78129,Released,False,,/41mhrXASAW3sdn7LBWF49uCX0xi.jpg
381288,tt4972582,Split,Split,en,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",Kevin has 23 distinct personalities. The 24th is about to be unleashed.,9000000,276921998,117,2016-11-15,7.0,4461,28.920839,Released,False,http://www.splitmovie.com/,/rXMWOZiCt6eMX22jWuTOSdQ98bY.jpg
1422,tt0407887,The Departed,The Departed,en,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",Lies. Betrayal. Sacrifice. How far will you take it?,90000000,289847354,151,2006-10-05,7.9,4455,18.515448,Released,False,http://thedeparted.warnerbros.com/,/tGLO9zw5ZtCeyyEWgbYGgsFxC6i.jpg
61791,tt1318514,Rise of the Planet of the Apes,Rise of the Planet of the Apes,en,"Scientist Will Rodman is determined to find a cure for Alzheimer's, the disease which has slowly consumed his father. Will feels certain he is close to a breakthrough and tests his latest serum on apes, noticing dramatic increases in intelligence and brain activity in the primate subjects – especially Caesar, his pet chimpanzee.",Evolution Becomes Revolution.,93000000,482860185,105,2011-08-03,7.0,4452,41.613762,Released,False,http://www.apeswillrise.com/,/esqXMJv6PiK7GJVRwd2FA3SZUoW.jpg
8681,tt0936501,Taken,Taken,en,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",They took his daughter.  He'll take their lives.,25000000,226830568,93,2008-02-18,7.2,4444,16.367481,Released,False,,/3zlffXmo7QpVBc17QIJWrRfasVr.jpg
424,tt0108052,Schindler's List,Schindler's List,en,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,"Whoever saves one life, saves the world entire.",22000000,321365567,195,1993-11-29,8.3,4436,41.725123,Released,False,http://www.schindlerslist.com/,/yPisjyLweCl1tbgwgtzBCNCBle.jpg
558,tt0316654,Spider-Man 2,Spider-Man 2,en,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.",There's a hero in all of us.,200000000,783766341,127,2004-06-25,6.7,4432,10.834506,Released,False,http://www.sonypictures.com/movies/spider-man2/,/qtBFrsEQ4oXW8sKvRxkKnYuPLg.jpg
273248,tt3460252,The Hateful Eight,The Hateful Eight,en,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,No one comes up here without a damn good reason.,44000000,155760117,167,2015-12-25,7.6,4405,20.328822,Released,False,http://thehatefuleight.com/,/fqe8JxDNO8B8QfOGTdjh6sPCdSC.jpg
244786,tt2582802,Whiplash,Whiplash,en,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",The road to greatness can take you to the edge.,3300000,13092000,105,2014-10-10,8.3,4376,64.29999,Released,False,http://sonyclassics.com/whiplash/,/lIv1QinFqz4dlp5U4lQ6HaiskOZ.jpg
127380,tt2277860,Finding Dory,Finding Dory,en,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,An unforgettable journey she probably won't remember.,200000000,1028570889,97,2016-06-16,6.8,4333,14.477677,Released,False,http://movies.disney.com/finding-dory,/z09QAf8WbZncbitewNk6lKYMZsh.jpg
10191,tt0892769,How to Train Your Dragon,How to Train Your Dragon,en,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",One adventure will change two worlds,165000000,494878759,98,2010-03-05,7.5,4319,14.416681,Released,False,http://www.howtotrainyourdragon.com/,/3itnFVfx74ccUayMcywRHR8LLSd.jpg
101,tt0110413,Leon: The Professional,Léon,fr,"Leon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Leon's footsteps.","If you want a job done well, hire a professional.",16000000,45284974,110,1994-09-14,8.2,4293,20.477329,Released,False,,/gE8S02QUOhVnAmYu4tcrBlMTujz.jpg
102382,tt1872181,The Amazing Spider-Man 2,The Amazing Spider-Man 2,en,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",No more secrets.,200000000,705717432,142,2014-04-16,6.5,4274,26.23687,Released,False,http://www.theamazingspiderman.com,/mUjWof8LHDgCZC9mFp0UYKBf1Dm.jpg
280,tt0103064,Terminator 2: Judgment Day,Terminator 2: Judgment Day,en,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",It's nothing personal.,100000000,520000000,137,1991-07-01,7.7,4274,22.661695,Released,False,,/2y4dmgWYRMYXdD1UyJVcn2HSd1D.jpg
168259,tt2820852,Furious 7,Furious 7,en,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,Vengeance Hits Home,190000000,1506249360,137,2015-04-01,7.3,4253,27.275687,Released,False,http://www.furious7.com/,/dCgm7efXDmiABSdWDHBDBx2jwmn.jpg
41154,tt1409024,Men in Black 3,Men in Black 3,en,"Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind.",They are back... in time.,225000000,624026776,106,2012-05-23,6.3,4228,10.684385,Released,False,http://www.sonypictures.com/movies/meninblack3/,/l9hrvXyGq19f6jPRZhSVRibTMwW.jpg
152601,tt1798709,Her,Her,en,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",A Spike Jonze Love Story,23000000,47351251,126,2013-12-18,7.9,4215,13.829515,Released,False,http://www.herthemovie.com/,/fsoTLnUXEUTNuVCBxAJMY0HPPd.jpg
218,tt0088247,The Terminator,The Terminator,en,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",Your future is in his hands.,6400000,78371200,108,1984-10-26,7.4,4208,19.293562,Released,False,http://www.mgm.com/#/our-titles/1970/The-Terminator/,/q8ffBuxQlYOHrvPniLgCbmKK4Lv.jpg
1895,tt0121766,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,en,"Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.",The saga is complete.,113000000,850000000,140,2005-05-17,7.1,4200,13.165421,Released,False,http://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,/tgr5Pdy7ehZYBqBkN2K7Q02xgOb.jpg
808,tt0126029,Shrek,Shrek,en,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",The greatest fairy tale never told.,60000000,484409218,90,2001-05-16,7.3,4183,17.987728,Released,False,http://www.shrek.com/,/140ewbWv8qHStD3mlBDvvGd0Zvu.jpg
36657,tt0120903,X-Men,X-Men,en,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",Evolution Begins,75000000,296339527,104,2000-07-13,6.8,4172,0.954467,Released,False,,/k01Q6ATbfzNJgw4Zuoj0LTY3T9x.jpg
77,tt0209144,Memento,Memento,en,"Suffering short-term memory loss after a head injury, Leonard Shelby embarks on a grim quest to find the lowlife who murdered his wife in this gritty, complex thriller that packs more knots than a hangman's noose. To carry out his plan, Shelby snaps Polaroids of people and places, jotting down contextual notes on the backs of photos to aid in his search and jog his memory. He even tattoos his own body in a desperate bid to remember.",Some memories are best forgotten.,9000000,39723096,113,2000-10-11,8.1,4168,15.450789,Released,False,http://www.otnemem.com/,/fQMSaP88cf1nz4qwuNEEFtazuDM.jpg
497,tt0120689,The Green Mile,The Green Mile,en,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cellblock's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",Miracles do happen.,60000000,284600000,189,1999-12-10,8.2,4166,19.96678,Released,False,http://thegreenmile.warnerbros.com/,/3yJUlOtVa09CYJocwBU8eAryja0.jpg
64688,tt1232829,21 Jump Street,21 Jump Street,en,"In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.",They thought the streets were mean. Then they went back to high school.,42000000,201585328,109,2012-03-12,6.7,4151,11.250764,Released,False,http://www.21jumpstreet-movie.com/,/mH6xazzfGdszadd1Xy9JgdZYvn1.jpg
274870,tt1355644,Passengers,Passengers,en,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",There is a reason they woke up.,110000000,303144152,116,2016-12-21,6.7,4134,20.303632,Released,False,http://www.passengersmovie.com/,/5gJkVIVU7FDp7AfRAbPSvvdbre2.jpg
131634,tt1951266,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,en,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",The fire will burn forever.,160000000,653428261,137,2015-11-18,6.6,4117,26.628178,Released,False,http://www.thehungergames.movie/,/w93GAiq860UjmgR6tU9h2T24vaV.jpg
1858,tt0418279,Transformers,Transformers,en,"Young teenager, Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.",Their war. Our world.,150000000,709709780,144,2007-06-27,6.6,4113,5.587707,Released,False,http://www.transformersmovie.com/,/bgSHbGEA1OM6qDs3Qba4VlSZsNG.jpg
76170,tt1430132,The Wolverine,The Wolverine,en,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.","When he's most vulnerable, he's most dangerous.",120000000,415440673,126,2013-07-23,6.3,4110,3.918287,Released,False,http://www.thewolverinemovie.com,/iTST6DcLhfufWYUKCOskkusaYUq.jpg
2080,tt0458525,X-Men Origins: Wolverine,X-Men Origins: Wolverine,en,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",Witness the Origin.,150000000,373062864,107,2009-04-28,6.2,4086,1.456541,Released,False,http://www.x-menorigins.com/,/kqO36IYvWbRKMPiUeiVZUFH06Rc.jpg
1894,tt0121765,Star Wars: Episode II - Attack of the Clones,Star Wars: Episode II - Attack of the Clones,en,"Ten years after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousands of solar systems threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator Padmé Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for Padmé as well as his own darker side. Soon, Anakin, Padmé, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars.",A Jedi Shall Not Know Anger. Nor Hatred. Nor Love.,120000000,649398328,142,2002-05-15,6.4,4074,14.072511,Released,False,http://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,/2vcNFtrZXNwIcBgH5e2xXCmVR8t.jpg
393,tt0378194,Kill Bill: Vol. 2,Kill Bill: Vol. 2,en,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",The bride is back for the final cut.,30000000,152159461,136,2004-04-16,7.7,4061,21.533072,Released,False,,/au9lFA5a2ZnBKCzPbZQf00r7J64.jpg
228150,tt2713180,Fury,Fury,en,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",War never ends quietly.,68000000,211817906,135,2014-10-15,7.4,4028,36.713807,Released,False,,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg
56292,tt1229238,Mission: Impossible - Ghost Protocol,Mission: Impossible - Ghost Protocol,en,"In the 4th installment of the Mission Impossible series, Ethan Hunt (Cruise) and his team are racing against time to track down a dangerous terrorist named Hendricks (Nyqvist), who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.",No Plan. No Backup. No Choice.,145000000,694713380,133,2011-12-07,6.8,4026,14.25843,Released,False,http://www.missionimpossible.com/,/s58mMsgIVOFfoXPtwPWJ3hDYpXf.jpg
